FILEID	ENTITYID	START	END	MENTION	SYSTEM	GOLD	VERDICT
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=686,693	686	693	Walters	http://nl.dbpedia.org/resource/Barbara_Walters	http://nl.dbpedia.org/resource/Barbara_Walters	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=740,750	740	750	The Donald	http://dbpedia.org/resource/Donald_John_Trump	http://dbpedia.org/resource/Donald_John_Trump	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=778,787	778	787	O’Donnell	http://ja.dbpedia.org/resource/%E3%83%AD%E3%83%BC%E3%82%B8%E3%83%BC%E3%83%BB%E3%82%AA%E3%83%89%E3%83%8D%E3%83%AB	http://ja.dbpedia.org/resource/%E3%83%AD%E3%83%BC%E3%82%B8%E3%83%BC%E3%83%BB%E3%82%AA%E3%83%89%E3%83%8D%E3%83%AB	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=797,805	797	805	The View	http://en.wikipedia.org/wiki/Pete_Reilly	http://en.wikipedia.org/wiki/The_View_%28Television%29	false
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=854,857	854	857	ABC	http://dbpedia.org/resource/TV5_Network_%28company%29	http://pt.dbpedia.org/resource/ABC	false
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=926,938	926	938	Donald Trump	http://dbpedia.org/resource/Donald_John_Trump	http://dbpedia.org/resource/Donald_John_Trump	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1084,1091	1084	1091	Walters	http://nl.dbpedia.org/resource/Barbara_Walters	http://nl.dbpedia.org/resource/Barbara_Walters	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1101,1110	1101	1110	O’Donnell	http://ja.dbpedia.org/resource/%E3%83%AD%E3%83%BC%E3%82%B8%E3%83%BC%E3%83%BB%E3%82%AA%E3%83%89%E3%83%8D%E3%83%AB	http://ja.dbpedia.org/resource/%E3%83%AD%E3%83%BC%E3%82%B8%E3%83%BC%E3%83%BB%E3%82%AA%E3%83%89%E3%83%8D%E3%83%AB	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1115,1120	1115	1120	Trump	http://dbpedia.org/resource/Donald_John_Trump	http://dbpedia.org/resource/Donald_John_Trump	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1281,1286	1281	1286	Trump	http://dbpedia.org/resource/Donald_John_Trump	http://dbpedia.org/resource/Donald_John_Trump	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1307,1333	1307	1333	Miss Universe Organization	 http://en.wikipedia.org/wiki/2015_Miss_Universe	 http://en.wikipedia.org/wiki/2015_Miss_Universe	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1350,1358	1350	1358	Miss USA	http://en.wikipedia.org/wiki/Ms_USA	http://en.wikipedia.org/wiki/Ms_USA	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1363,1376	1363	1376	Miss Teen USA	http://it.dbpedia.org/resource/Miss_Teen_USA	http://it.dbpedia.org/resource/Miss_Teen_USA	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1421,1429	1421	1429	The View	http://en.wikipedia.org/wiki/Pete_Reilly	http://en.wikipedia.org/wiki/The_View_%28Television%29	false
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1471,1476	1471	1476	Trump	http://dbpedia.org/resource/Donald_John_Trump	http://dbpedia.org/resource/Donald_John_Trump	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1500,1506	1500	1506	Conner	http://www.wikidata.org/entity/Q5161768	http://ja.dbpedia.org/resource/%E3%82%BF%E3%83%A9%E3%83%BB%E3%82%B3%E3%83%8A%E3%83%BC	false
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1654,1661	1654	1661	America	http://dbpedia.org/resource/America_3	http://en.wikipedia.org/wiki/O'Hare_Modernization_Program	false
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1667,1672	1667	1672	Trump	http://dbpedia.org/resource/Donald_John_Trump	http://dbpedia.org/resource/Donald_John_Trump	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1693,1702	1693	1702	O’Donnell	http://ja.dbpedia.org/resource/%E3%83%AD%E3%83%BC%E3%82%B8%E3%83%BC%E3%83%BB%E3%82%AA%E3%83%89%E3%83%8D%E3%83%AB	http://ja.dbpedia.org/resource/%E3%83%AD%E3%83%BC%E3%82%B8%E3%83%BC%E3%83%BB%E3%82%AA%E3%83%89%E3%83%8D%E3%83%AB	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1799,1802	1799	1802	NBC	http://en.wikipedia.org/wiki/National_Broadcasting_Corporation	http://en.wikipedia.org/wiki/National_Broadcasting_Corporation	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1806,1820	1806	1820	The Apprentice	http://en.wikipedia.org/wiki/The_Apprentice	http://en.wikipedia.org/wiki/The_Apprentice	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=121,131	121	131	BIRMINGHAM	EMERGING ENTITY	http://dbpedia.org/resource/Birmingham%2C_United_States	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=133,137	133	137	Ala.	http://wikidata.dbpedia.org/resource/Q4705399	http://wikidata.dbpedia.org/resource/Q4705399	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=151,161	151	161	Al Rohling	EMERGING ENTITY	EMERGING ENTITY	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=291,306	291	306	U.S. government	http://en.wikipedia.org/wiki/Great_britain_government	 http://en.wikipedia.org/wiki/United_States_of_America/Government	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=324,331	324	331	Rohling	EMERGING ENTITY	EMERGING ENTITY	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=346,353	346	353	Alabama	EMERGING ENTITY	http://wikidata.dbpedia.org/resource/Q4705399	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=630,637	630	637	Rohling	EMERGING ENTITY	EMERGING ENTITY	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=642,649	642	649	Rohling	EMERGING ENTITY	EMERGING ENTITY	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=690,713	690	713	Child Caring Foundation	http://en.wikipedia.org/wiki/Child_Cancer_Foundation	EMERGING ENTITY	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=777,814	777	814	Blue Cross and Blue Shield of Alabama	http://wikidata.dbpedia.org/resource/Q4929026	http://wikidata.dbpedia.org/resource/Q4929026	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=917,925	917	925	Medicaid	http://ja.dbpedia.org/resource/%E3%83%A1%E3%83%87%E3%82%A3%E3%82%B1%E3%82%A4%E3%83%89	http://ja.dbpedia.org/resource/%E3%83%A1%E3%83%87%E3%82%A3%E3%82%B1%E3%82%A4%E3%83%89	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=1105,1109	1105	1109	U.S.	http://dbpedia.org/resource/Us_Congress	http://en.wikipedia.org/wiki/O'Hare_Modernization_Program	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=1136,1149	1136	1149	United States	http://en.wikipedia.org/wiki/O'Hare_Modernization_Program	http://en.wikipedia.org/wiki/O'Hare_Modernization_Program	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=1428,1444	1428	1444	Jennifer Tolbert	EMERGING ENTITY	EMERGING ENTITY	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=1524,1534	1524	1534	Washington	http://en.wikipedia.org/wiki/Washington_2_Vermont_Representative_District	http://dbpedia.org/resource/Washington_D.C	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=1556,1563	1556	1563	Tolbert	EMERGING ENTITY	EMERGING ENTITY	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=1589,1602	1589	1602	U.S. Congress	http://dbpedia.org/resource/Us_Congress	http://dbpedia.org/resource/Us_Congress	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=1635,1676	1635	1676	State Children’s Health Insurance Program	http://dbpedia.org/resource/FAMIS	http://dbpedia.org/resource/FAMIS	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=1678,1683	1678	1683	SCHIP	http://dbpedia.org/resource/FAMIS	http://dbpedia.org/resource/FAMIS	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2106,2113	2106	2113	Alabama	EMERGING ENTITY	http://wikidata.dbpedia.org/resource/Q4705399	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2227,2250	2227	2250	Child Caring Foundation	http://en.wikipedia.org/wiki/Child_Cancer_Foundation	EMERGING ENTITY	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2274,2284	2274	2284	Jody Sharp	EMERGING ENTITY	EMERGING ENTITY	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2395,2399	2395	2399	Dana	 http://en.wikipedia.org/wiki/Dana_(Korean_singer)	EMERGING ENTITY	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2465,2469	2465	2469	Dana	 http://en.wikipedia.org/wiki/Dana_(Korean_singer)	EMERGING ENTITY	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2480,2484	2480	2484	Kyle	 http://de.dbpedia.org/resource/Kyle_of_Lochalsh	EMERGING ENTITY	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2521,2526	2521	2526	Sharp	EMERGING ENTITY	EMERGING ENTITY	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2590,2595	2590	2595	Sharp	EMERGING ENTITY	EMERGING ENTITY	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2808,2813	2808	2813	Sharp	EMERGING ENTITY	EMERGING ENTITY	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2819,2826	2819	2826	Reuters	http://ko.dbpedia.org/resource/로이터	http://ko.dbpedia.org/resource/로이터	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2861,2891	2861	2891	Alabama Blue Cross Blue Shield	EMERGING ENTITY	EMERGING ENTITY	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2901,2906	2901	2906	Sharp	EMERGING ENTITY	EMERGING ENTITY	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=3377,3382	3377	3382	Sharp	EMERGING ENTITY	EMERGING ENTITY	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=3420,3427	3420	3427	Rohling	EMERGING ENTITY	EMERGING ENTITY	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=3521,3556	3521	3556	University of Alabama at Birmingham	http://fr.dbpedia.org/resource/Universit%C3%A9_d%27Alabama_de_Birmingham	http://fr.dbpedia.org/resource/Universit%C3%A9_d%27Alabama_de_Birmingham	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=3557,3574	3557	3574	School of Nursing	http://ja.dbpedia.org/resource/%E7%9C%8B%E8%AD%B7%E5%B0%82%E9%96%80%E5%AD%A6%E6%A0%A1	http://ja.dbpedia.org/resource/%E7%9C%8B%E8%AD%B7%E5%B0%82%E9%96%80%E5%AD%A6%E6%A0%A1	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=3887,3897	3887	3897	Pittsburgh	http://dbpedia.org/resource/Pittsburgh	http://dbpedia.org/resource/Pittsburgh	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=3911,3942	3911	3942	Highmark Blue Cross Blue Shield	http://dbpedia.org/resource/Pennsylvania_Blue_Shield	http://dbpedia.org/resource/Pennsylvania_Blue_Shield	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=3946,3966	3946	3966	Western Pennsylvania	http://en.wikipedia.org/wiki/Pittsburgh-New_Castle	http://en.wikipedia.org/wiki/Pittsburgh-New_Castle	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=4185,4199	4185	4199	Denise Grabner	EMERGING ENTITY	EMERGING ENTITY	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=4203,4211	4203	4211	Highmark	http://dbpedia.org/resource/Pennsylvania_Blue_Shield	http://dbpedia.org/resource/Pennsylvania_Blue_Shield	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=4291,4299	4291	4299	Congress	http://dbpedia.org/resource/Us_Congress	http://dbpedia.org/resource/Us_Congress	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=4312,4317	4312	4317	SCHIP	http://dbpedia.org/resource/FAMIS	http://dbpedia.org/resource/FAMIS	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=4354,4361	4354	4361	Alabama	EMERGING ENTITY	http://wikidata.dbpedia.org/resource/Q4705399	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=4418,4426	4418	4426	All Kids	EMERGING ENTITY	EMERGING ENTITY	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=4585,4593	4585	4593	Medicaid	http://ja.dbpedia.org/resource/%E3%83%A1%E3%83%87%E3%82%A3%E3%82%B1%E3%82%A4%E3%83%89	http://ja.dbpedia.org/resource/%E3%83%A1%E3%83%87%E3%82%A3%E3%82%B1%E3%82%A4%E3%83%89	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=4769,4776	4769	4776	Rohling	EMERGING ENTITY	EMERGING ENTITY	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=0,5	0	5	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=13,21	13	21	Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=26,33	26	33	Alabama	http://wikidata.dbpedia.org/resource/Q4705399	http://wikidata.dbpedia.org/resource/Q4705399	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=119,124	119	124	DAVIE	EMERGING ENTITY	 http://en.wikipedia.org/wiki/Davie	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=126,130	126	130	Fla.	http://en.wikipedia.org/wiki/Economy_of_Florida	http://en.wikipedia.org/wiki/Economy_of_Florida	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=133,143	133	143	Nick Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=148,152	148	152	Bama	http://wikidata.dbpedia.org/resource/Q4705399	http://wikidata.dbpedia.org/resource/Q4705399	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=222,227	222	227	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=241,248	241	248	Alabama	http://wikidata.dbpedia.org/resource/Q4705399	http://dbpedia.org/resource/Alabama_University	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=299,313	299	313	Miami Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=421,426	421	426	Miami	http://pl.wikipedia.org/wiki/Miami_Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=433,447	433	447	Wayne Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=511,516	511	516	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=526,534	526	534	Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=585,590	585	590	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=629,637	629	637	Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=654,659	654	659	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=762,767	762	767	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=835,845	835	845	Tuscaloosa	 http://dbpedia.org/resource/UN/LOCODE%3AUSTCL	 http://dbpedia.org/resource/UN/LOCODE%3AUSTCL	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=847,855	847	855	Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=909,914	909	914	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=971,979	971	979	Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1010,1015	1010	1015	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1030,1035	1030	1035	Terry	http://pt.dbpedia.org/resource/East_17	EMERGING ENTITY	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1084,1088	1084	1088	Nick	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1160,1164	1160	1164	Nick	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1169,1174	1169	1174	Terry	http://pt.dbpedia.org/resource/East_17	EMERGING ENTITY	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1211,1219	1211	1219	Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1235,1239	1235	1239	Nick	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1257,1261	1257	1261	Nick	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1404,1409	1404	1409	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1445,1448	1445	1448	LSU	http://en.wikipedia.org/wiki/Louisiana_State–Baton_Rouge	http://en.wikipedia.org/wiki/Louisiana_State–Baton_Rouge	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1471,1479	1471	1479	Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1550,1562	1550	1562	Crimson Tide	http://dbpedia.org/resource/Alabama_University	http://dbpedia.org/resource/Alabama_University	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1580,1585	1580	1585	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1607,1617	1607	1617	Mike Shula	http://www.wikidata.org/entity/Q6848814	http://www.wikidata.org/entity/Q6848814	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1619,1627	1619	1627	Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1674,1679	1674	1679	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1728,1733	1728	1733	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1765,1772	1765	1772	Alabama	http://wikidata.dbpedia.org/resource/Q4705399	http://dbpedia.org/resource/Alabama_University	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1797,1805	1797	1805	Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1833,1840	1833	1840	Alabama	http://wikidata.dbpedia.org/resource/Q4705399	http://dbpedia.org/resource/Alabama_University	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1971,1976	1971	1976	Miami	http://pl.wikipedia.org/wiki/Miami_Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2026,2034	2026	2034	Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2092,2101	2092	2101	Don Shula	http://en.wikipedia.org/wiki/Don_Shula	http://en.wikipedia.org/wiki/Don_Shula	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2134,2147	2134	2147	Jimmy Johnson	http://en.wikipedia.org/wiki/Jimmy_Johnson_(baseball)	http://de.wikipedia.org/wiki/Jimmy_Johnson_%28Footballtrainer%29	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2238,2243	2238	2243	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2276,2279	2276	2279	NFL	http://dbpedia.org/resource/National-American_Football_League	http://dbpedia.org/resource/National-American_Football_League	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2316,2324	2316	2324	Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2342,2347	2342	2347	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2365,2370	2365	2370	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2387,2391	2387	2391	Tide	http://dbpedia.org/resource/Alabama_University	http://dbpedia.org/resource/Alabama_University	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2411,2418	2411	2418	Alabama	http://wikidata.dbpedia.org/resource/Q4705399	http://dbpedia.org/resource/Alabama_University	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2438,2452	2438	2452	Rich Rodriguez	 http://en.wikipedia.org/wiki/RichRod	 http://en.wikipedia.org/wiki/RichRod	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2480,2493	2480	2493	West Virginia	http://dbpedia.org/resource/West_Virginia_(wine)	http://dbpedia.org/resource/West_Virginia_University%E2%80%93Morgantown	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2495,2502	2495	2502	Alabama	http://wikidata.dbpedia.org/resource/Q4705399	http://dbpedia.org/resource/Alabama_University	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2521,2535	2521	2535	Oklahoma State	http://en.wikipedia.org/wiki/Osu_Ok	http://en.wikipedia.org/wiki/Osu_Ok	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2543,2560	2543	2560	Independence Bowl	http://en.wikipedia.org/wiki/US-74_%28TN%29	 http://en.wikipedia.org/wiki/Sanford_Independence_Bowl	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2610,2615	2610	2615	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2624,2637	2624	2637	Chicago Bears	http://dbpedia.org/resource/Chicago_Bears_history	http://dbpedia.org/resource/Chicago_Bears_history	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2660,2670	2660	2670	Ron Rivera	http://it.dbpedia.org/resource/Ron_Rivera	http://it.dbpedia.org/resource/Ron_Rivera	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2679,2688	2679	2688	Green Bay	http://www.wikidata.org/entity/Q298433	http://dbpedia.org/resource/The_Green_Bay_Packers	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2700,2712	2700	2712	Mike Sherman	http://en.wikipedia.org/wiki/Mike_Sherman	http://en.wikipedia.org/wiki/Mike_Sherman	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2714,2732	2714	2732	San Diego Chargers	http://en.wikipedia.org/wiki/San_Diego_Chargers	http://en.wikipedia.org/wiki/San_Diego_Chargers	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2755,2766	2755	2766	Cam Cameron	http://www.wikidata.org/entity/Q5024817	http://www.wikidata.org/entity/Q5024817	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2768,2780	2768	2780	Indianapolis	http://en.wikipedia.org/wiki/Indianapolis_%28city%29%2C_IN	http://dbpedia.org/resource/Indianapolis_Colts	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2791,2803	2791	2803	Jim Caldwell	http://dbpedia.org/resource/Jimmy_Caldwell	http://it.dbpedia.org/resource/Jim_Caldwell_(allenatore_di_football_americano)	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2805,2821	2805	2821	Tennessee Titans	http://ko.wikipedia.org/wiki/%ED%85%8C%EB%84%A4%EC%8B%9C_%ED%83%80%EC%9D%B4%ED%83%84%EC%8A%A4	http://ko.wikipedia.org/wiki/%ED%85%8C%EB%84%A4%EC%8B%9C_%ED%83%80%EC%9D%B4%ED%83%84%EC%8A%A4	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2844,2853	2844	2853	Norm Chow	http://wikidata.dbpedia.org/resource/Q7051449	http://wikidata.dbpedia.org/resource/Q7051449	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2858,2877	2858	2877	Pittsburgh Steelers	http://el.dbpedia.org/resource/Πίτσμπουργκ_Στίλερς	http://el.dbpedia.org/resource/Πίτσμπουργκ_Στίλερς	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2889,2899	2889	2899	Russ Grimm	http://en.wikipedia.org/wiki/Russell_Grimm	http://en.wikipedia.org/wiki/Russell_Grimm	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2904,2917	2904	2917	Ken Whisenhut	EMERGING ENTITY	EMERGING ENTITY	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2922,2930	2922	2930	Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2986,2991	2986	2991	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3004,3012	3004	3012	Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	true
