FILEID	ENTITYID	START	END	MENTION	SYSTEM	GOLD	VERDICT
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1500,1506	1500	1506	Conner	http://dbpedia.org/resource/Tara_Conner	http://dbpedia.org/resource/Tara_Conner	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1654,1661	1654	1661	America	http://dbpedia.org/resource/United_States	http://dbpedia.org/resource/United_States	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1667,1672	1667	1672	Trump	http://dbpedia.org/resource/Donald_Trump	http://dbpedia.org/resource/Donald_Trump	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1693,1702	1693	1702	O’Donnell	http://dbpedia.org/resource/Rosie_O'Donnell	http://dbpedia.org/resource/Rosie_O'Donnell	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1799,1802	1799	1802	NBC	http://dbpedia.org/resource/NBC	http://dbpedia.org/resource/NBC	true
4	http://www.aksw.org/gerbil/NifWebService/request_3#char=1806,1820	1806	1820	The Apprentice	http://dbpedia.org/resource/The_Apprentice_(U.S._TV_series)	http://en.wikipedia.org/wiki/The_Apprentice	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=121,131	121	131	BIRMINGHAM	http://dbpedia.org/resource/Birmingham	http://dbpedia.org/resource/Birmingham%2C_United_States	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=133,137	133	137	Ala.	http://dbpedia.org/resource/Alabama	http://dbpedia.org/resource/Alabama	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=151,161	151	161	Al Rohling	http://dbpedia.org/resource/August_Rohling	EMERGING ENTITY	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=291,306	291	306	U.S. government	http://dbpedia.org/resource/Federal_government_of_the_United_States	http://dbpedia.org/resource/Federal_government_of_the_United_States	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=324,331	324	331	Rohling	http://dbpedia.org/resource/August_Rohling	EMERGING ENTITY	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=346,353	346	353	Alabama	http://dbpedia.org/resource/Alabama	http://dbpedia.org/resource/Alabama	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=630,637	630	637	Rohling	http://dbpedia.org/resource/August_Rohling	EMERGING ENTITY	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=642,649	642	649	Rohling	http://dbpedia.org/resource/August_Rohling	EMERGING ENTITY	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=690,713	690	713	Child Caring Foundation	EMERGING ENTITY	http://vu.nl/unknown/Child_Caring_Foundation	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=777,814	777	814	Blue Cross and Blue Shield of Alabama	http://dbpedia.org/resource/Blue_Cross_and_Blue_Shield_of_Alabama	http://dbpedia.org/resource/Blue_Cross_and_Blue_Shield_of_Alabama	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=917,925	917	925	Medicaid	http://dbpedia.org/resource/Medicaid	http://dbpedia.org/resource/Medicaid	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=1105,1109	1105	1109	U.S.	http://dbpedia.org/resource/United_States	http://dbpedia.org/resource/United_States	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=1136,1149	1136	1149	United States	http://dbpedia.org/resource/United_States	http://dbpedia.org/resource/United_States	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=1428,1444	1428	1444	Jennifer Tolbert	EMERGING ENTITY	http://vu.nl/unknown/Jennifer_Tolbert	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=1524,1534	1524	1534	Washington	http://dbpedia.org/resource/Federal_government_of_the_United_States	http://dbpedia.org/resource/Washington_D.C	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=1556,1563	1556	1563	Tolbert	http://dbpedia.org/resource/Jim_Tolbert	EMERGING ENTITY	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=1589,1602	1589	1602	U.S. Congress	http://dbpedia.org/resource/United_States_Congress	http://dbpedia.org/resource/United_States_Congress	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=1635,1676	1635	1676	State Children’s Health Insurance Program	EMERGING ENTITY	http://dbpedia.org/resource/FAMIS	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=1678,1683	1678	1683	SCHIP	http://dbpedia.org/resource/State_Children's_Health_Insurance_Program	http://dbpedia.org/resource/State_Children's_Health_Insurance_Program	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2106,2113	2106	2113	Alabama	http://dbpedia.org/resource/Alabama	http://dbpedia.org/resource/Alabama	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2227,2250	2227	2250	Child Caring Foundation	EMERGING ENTITY	http://vu.nl/unknown/Child_Caring_Foundation	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2274,2284	2274	2284	Jody Sharp	EMERGING ENTITY	http://vu.nl/unknown/Jody_Sharp	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2395,2399	2395	2399	Dana	EMERGING ENTITY	http://vu.nl/unknown/Dana	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2465,2469	2465	2469	Dana	EMERGING ENTITY	http://vu.nl/unknown/Dana	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2480,2484	2480	2484	Kyle	EMERGING ENTITY	http://vu.nl/unknown/Kyle	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2521,2526	2521	2526	Sharp	EMERGING ENTITY	http://vu.nl/unknown/Sharp	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2590,2595	2590	2595	Sharp	EMERGING ENTITY	http://vu.nl/unknown/Sharp	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2808,2813	2808	2813	Sharp	EMERGING ENTITY	http://vu.nl/unknown/Sharp	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2819,2826	2819	2826	Reuters	EMERGING ENTITY	http://ko.dbpedia.org/resource/로이터	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2861,2891	2861	2891	Alabama Blue Cross Blue Shield	EMERGING ENTITY	http://vu.nl/unknown/Alabama_Blue_Cross_Blue_Shield	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=2901,2906	2901	2906	Sharp	EMERGING ENTITY	http://vu.nl/unknown/Sharp	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=3377,3382	3377	3382	Sharp	EMERGING ENTITY	http://vu.nl/unknown/Sharp	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=3420,3427	3420	3427	Rohling	EMERGING ENTITY	http://vu.nl/unknown/Rohling	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=3521,3556	3521	3556	University of Alabama at Birmingham	EMERGING ENTITY	http://fr.dbpedia.org/resource/Universit%C3%A9_d%27Alabama_de_Birmingham	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=3557,3574	3557	3574	School of Nursing	EMERGING ENTITY	http://ja.dbpedia.org/resource/%E7%9C%8B%E8%AD%B7%E5%B0%82%E9%96%80%E5%AD%A6%E6%A0%A1	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=3887,3897	3887	3897	Pittsburgh	EMERGING ENTITY	http://dbpedia.org/resource/Pittsburgh	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=3911,3942	3911	3942	Highmark Blue Cross Blue Shield	EMERGING ENTITY	http://dbpedia.org/resource/Pennsylvania_Blue_Shield	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=3946,3966	3946	3966	Western Pennsylvania	EMERGING ENTITY	http://en.wikipedia.org/wiki/Pittsburgh-New_Castle	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=4185,4199	4185	4199	Denise Grabner	EMERGING ENTITY	http://vu.nl/unknown/Denise_Grabner	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=4203,4211	4203	4211	Highmark	EMERGING ENTITY	http://dbpedia.org/resource/Pennsylvania_Blue_Shield	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=4291,4299	4291	4299	Congress	EMERGING ENTITY	http://dbpedia.org/resource/Us_Congress	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=4312,4317	4312	4317	SCHIP	EMERGING ENTITY	http://dbpedia.org/resource/FAMIS	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=4354,4361	4354	4361	Alabama	EMERGING ENTITY	http://wikidata.dbpedia.org/resource/Q4705399	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=4418,4426	4418	4426	All Kids	EMERGING ENTITY	http://vu.nl/unknown/All_Kids	true
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=4585,4593	4585	4593	Medicaid	EMERGING ENTITY	http://ja.dbpedia.org/resource/%E3%83%A1%E3%83%87%E3%82%A3%E3%82%B1%E3%82%A4%E3%83%89	false
5	http://www.aksw.org/gerbil/NifWebService/request_4#char=4769,4776	4769	4776	Rohling	EMERGING ENTITY	http://vu.nl/unknown/Rohling	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=0,5	0	5	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=13,21	13	21	Dolphins	http://dbpedia.org/resource/Miami_Dolphins	http://dbpedia.org/resource/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=26,33	26	33	Alabama	http://dbpedia.org/resource/2008_Alabama_Crimson_Tide_football_team	http://wikidata.dbpedia.org/resource/Q4705399	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=119,124	119	124	DAVIE	http://dbpedia.org/resource/Davie,_Florida	http://dbpedia.org/resource/Davie,_Florida	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=126,130	126	130	Fla.	http://dbpedia.org/resource/Florida	http://dbpedia.org/resource/Florida	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=133,143	133	143	Nick Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=148,152	148	152	Bama	http://dbpedia.org/resource/University_of_Alabama	http://wikidata.dbpedia.org/resource/Q4705399	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=222,227	222	227	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=241,248	241	248	Alabama	http://dbpedia.org/resource/University_of_Alabama	http://dbpedia.org/resource/University_of_Alabama	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=299,313	299	313	Miami Dolphins	http://dbpedia.org/resource/Miami_Dolphins	http://dbpedia.org/resource/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=421,426	421	426	Miami	http://dbpedia.org/resource/Miami_Dolphins	http://dbpedia.org/resource/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=433,447	433	447	Wayne Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=511,516	511	516	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=526,534	526	534	Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=585,590	585	590	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=629,637	629	637	Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=654,659	654	659	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=762,767	762	767	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=835,845	835	845	Tuscaloosa	http://dbpedia.org/resource/Tuscaloosa,_Alabama	http://dbpedia.org/resource/Tuscaloosa,_Alabama	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=847,855	847	855	Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=909,914	909	914	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=971,979	971	979	Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1010,1015	1010	1015	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1030,1035	1030	1035	Terry	http://dbpedia.org/resource/Hulk_Hogan	EMERGING ENTITY	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1084,1088	1084	1088	Nick	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1160,1164	1160	1164	Nick	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1169,1174	1169	1174	Terry	http://dbpedia.org/resource/Hulk_Hogan	EMERGING ENTITY	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1211,1219	1211	1219	Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1235,1239	1235	1239	Nick	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1257,1261	1257	1261	Nick	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1404,1409	1404	1409	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1445,1448	1445	1448	LSU	http://dbpedia.org/resource/LSU_Tigers_football	http://en.wikipedia.org/wiki/Louisiana_State–Baton_Rouge	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1471,1479	1471	1479	Dolphins	http://dbpedia.org/resource/Miami_Dolphins	http://dbpedia.org/resource/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1550,1562	1550	1562	Crimson Tide	http://dbpedia.org/resource/Alabama_Crimson_Tide_football	http://dbpedia.org/resource/Alabama_University	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1580,1585	1580	1585	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1607,1617	1607	1617	Mike Shula	http://dbpedia.org/resource/Mike_Shula	http://dbpedia.org/resource/Mike_Shula	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1619,1627	1619	1627	Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1674,1679	1674	1679	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1728,1733	1728	1733	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1765,1772	1765	1772	Alabama	http://dbpedia.org/resource/Alabama_Crimson_Tide_football	http://dbpedia.org/resource/Alabama_University	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1797,1805	1797	1805	Dolphins	http://dbpedia.org/resource/Miami_Dolphins	http://dbpedia.org/resource/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1833,1840	1833	1840	Alabama	http://dbpedia.org/resource/Alabama_Crimson_Tide_football	http://dbpedia.org/resource/Alabama_University	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=1971,1976	1971	1976	Miami	http://dbpedia.org/resource/Miami_Dolphins	http://dbpedia.org/resource/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2026,2034	2026	2034	Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2092,2101	2092	2101	Don Shula	http://dbpedia.org/resource/Don_Shula	http://dbpedia.org/resource/Don_Shula	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2134,2147	2134	2147	Jimmy Johnson	http://dbpedia.org/resource/Jimmy_Johnson_(American_football_coach)	http://dbpedia.org/resource/Jimmy_Johnson_(American_football_coach)	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2238,2243	2238	2243	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2276,2279	2276	2279	NFL	http://dbpedia.org/resource/National_Football_League	http://dbpedia.org/resource/National_Football_League	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2316,2324	2316	2324	Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2342,2347	2342	2347	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2365,2370	2365	2370	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2387,2391	2387	2391	Tide	http://dbpedia.org/resource/Alabama_Crimson_Tide_football	http://dbpedia.org/resource/Alabama_University	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2411,2418	2411	2418	Alabama	http://dbpedia.org/resource/2008_Alabama_Crimson_Tide_football_team	http://dbpedia.org/resource/Alabama_University	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2438,2452	2438	2452	Rich Rodriguez	http://dbpedia.org/resource/Rich_Rodriguez	http://dbpedia.org/resource/Rich_Rodriguez	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2480,2493	2480	2493	West Virginia	http://dbpedia.org/resource/West_Virginia_Mountaineers_football	http://dbpedia.org/resource/West_Virginia_University%E2%80%93Morgantown	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2495,2502	2495	2502	Alabama	http://dbpedia.org/resource/2008_Alabama_Crimson_Tide_football_team	http://dbpedia.org/resource/Alabama_University	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2521,2535	2521	2535	Oklahoma State	http://dbpedia.org/resource/Oklahoma_State_Cowboys_football	http://en.wikipedia.org/wiki/Osu_Ok	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2543,2560	2543	2560	Independence Bowl	http://dbpedia.org/resource/Independence_Bowl	http://dbpedia.org/resource/Independence_Bowl	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2610,2615	2610	2615	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2624,2637	2624	2637	Chicago Bears	http://dbpedia.org/resource/Chicago_Bears	http://dbpedia.org/resource/Chicago_Bears	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2660,2670	2660	2670	Ron Rivera	http://dbpedia.org/resource/Ron_Rivera	http://dbpedia.org/resource/Ron_Rivera	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2679,2688	2679	2688	Green Bay	http://dbpedia.org/resource/Green_Bay_Packers	http://dbpedia.org/resource/Green_Bay_Packers	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2700,2712	2700	2712	Mike Sherman	http://dbpedia.org/resource/Mike_Sherman	http://dbpedia.org/resource/Mike_Sherman	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2714,2732	2714	2732	San Diego Chargers	http://dbpedia.org/resource/San_Diego_Chargers	http://dbpedia.org/resource/San_Diego_Chargers	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2755,2766	2755	2766	Cam Cameron	http://dbpedia.org/resource/Cam_Cameron	http://dbpedia.org/resource/Cam_Cameron	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2768,2780	2768	2780	Indianapolis	http://dbpedia.org/resource/Indianapolis_Colts	http://dbpedia.org/resource/Indianapolis_Colts	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2791,2803	2791	2803	Jim Caldwell	http://dbpedia.org/resource/Jim_Caldwell_(American_football)	http://dbpedia.org/resource/Jim_Caldwell_(American_football)	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2805,2821	2805	2821	Tennessee Titans	http://dbpedia.org/resource/Tennessee_Titans	http://dbpedia.org/resource/Tennessee_Titans	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2844,2853	2844	2853	Norm Chow	http://dbpedia.org/resource/Norm_Chow	http://dbpedia.org/resource/Norm_Chow	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2858,2877	2858	2877	Pittsburgh Steelers	http://dbpedia.org/resource/Pittsburgh_Steelers	http://dbpedia.org/resource/Pittsburgh_Steelers	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2889,2899	2889	2899	Russ Grimm	http://dbpedia.org/resource/Russ_Grimm	http://dbpedia.org/resource/Russ_Grimm	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2904,2917	2904	2917	Ken Whisenhut	EMERGING ENTITY	http://vu.nl/unknown/Ken_Whisenhut	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2922,2930	2922	2930	Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=2986,2991	2986	2991	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3004,3012	3004	3012	Dolphins	http://dbpedia.org/resource/Miami_Dolphins	http://dbpedia.org/resource/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3018,3021	3018	3021	LSU	http://dbpedia.org/resource/LSU_Tigers_football	http://en.wikipedia.org/wiki/Louisiana_State–Baton_Rouge	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3093,3101	3093	3101	Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3435,3445	3435	3445	Joe Bailey	EMERGING ENTITY	 http://dbpedia.org/resource/Joseph_Bailey	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3474,3494	3474	3494	Dolphins Enterprises	http://dbpedia.org/resource/Miami_Dolphins	EMERGING ENTITY	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3500,3515	3500	3515	Brian Wiedmeier	EMERGING ENTITY	http://vu.nl/unknown/Brian_Wiedmeier	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3521,3529	3521	3529	Dolphins	http://dbpedia.org/resource/Miami_Dolphins	http://dbpedia.org/resource/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3574,3591	3574	3591	Arizona Cardinals	http://dbpedia.org/resource/Arizona_Cardinals	http://dbpedia.org/resource/Arizona_Cardinals	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3596,3611	3596	3611	Atlanta Falcons	http://dbpedia.org/resource/Atlanta_Falcons	http://dbpedia.org/resource/Atlanta_Falcons	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3649,3657	3649	3657	Dolphins	http://dbpedia.org/resource/Miami_Dolphins	http://dbpedia.org/resource/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3748,3756	3748	3756	Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3876,3881	3876	3881	Shula	http://dbpedia.org/resource/Don_Shula	http://www.wikidata.org/entity/Q6848814	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3898,3903	3898	3903	Miami	http://dbpedia.org/resource/Miami_Dolphins	http://dbpedia.org/resource/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3979,3987	3979	3987	Dolphins	http://dbpedia.org/resource/Miami_Dolphins	http://dbpedia.org/resource/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4080,4096	4080	4096	Daunte Culpepper	http://dbpedia.org/resource/Daunte_Culpepper	http://dbpedia.org/resource/Daunte_Culpepper	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4161,4166	4161	4166	Miami	http://dbpedia.org/resource/Miami_Dolphins	http://dbpedia.org/resource/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4230,4240	4230	4240	Dan Marino	http://dbpedia.org/resource/Dan_Marino	http://dbpedia.org/resource/Dan_Marino	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4360,4365	4360	4365	Saban	http://dbpedia.org/resource/Nick_Saban	http://dbpedia.org/resource/Nick_Saban	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4384,4387	4384	4387	NFL	http://dbpedia.org/resource/National_Football_League	http://dbpedia.org/resource/National_Football_League	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4438,4451	4438	4451	Randy Mueller	http://dbpedia.org/resource/Randy_Mueller	http://dbpedia.org/resource/Randy_Mueller	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4528,4536	4528	4536	Dolphins	http://dbpedia.org/resource/Miami_Dolphins	http://dbpedia.org/resource/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4557,4578	4557	4578	AFC championship game	http://dbpedia.org/resource/AFC_Championship_Game	http://dbpedia.org/resource/AFC_Championship_Game	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4585,4593	4585	4593	Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	http://dbpedia.org/resource/Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4735,4743	4735	4743	Dolphins	http://dbpedia.org/resource/Miami_Dolphins	http://dbpedia.org/resource/Miami_Dolphins	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=0,9	0	9	Al-Maliki	http://dbpedia.org/resource/Nouri_al-Maliki	http://dbpedia.org/resource/Nouri_al-Maliki	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=79,86	79	86	BAGHDAD	http://dbpedia.org/resource/Baghdad	http://dbpedia.org/resource/Baghdad	true
